Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
09/25/2026 21:27:30,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:30,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,141
09/25/2026 21:27:30,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:30,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,425
09/25/2026 21:27:30,System.Runtime,Allocation Rate (B / 2 sec),Rate,6660960
09/25/2026 21:27:30,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:30,System.Runtime,GC Fragmentation (%),Metric,10.218184418536543
09/25/2026 21:27:30,System.Runtime,GC Committed Bytes (MB),Metric,92.966912
09/25/2026 21:27:30,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:27:30,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:27:30,System.Runtime,Time paused by GC (ms / 2 sec),Rate,3.8450000000000273
09/25/2026 21:27:30,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:30,System.Runtime,Gen 1 Size (B),Metric,2458320
09/25/2026 21:27:30,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:30,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:30,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:30,System.Runtime,Number of Assemblies Loaded,Metric,135
09/25/2026 21:27:30,System.Runtime,IL Bytes Jitted (B),Metric,2532155
09/25/2026 21:27:30,System.Runtime,Number of Methods Jitted,Metric,27101
09/25/2026 21:27:30,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,132.58010000000104
09/25/2026 21:27:32,System.Runtime,CPU Usage (%),Metric,8.203125
09/25/2026 21:27:32,System.Runtime,Working Set (MB),Metric,545.308672
09/25/2026 21:27:32,System.Runtime,GC Heap Size (MB),Metric,78.446048
09/25/2026 21:27:32,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:32,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:32,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:32,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:32,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:32,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,133
09/25/2026 21:27:32,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:32,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,416
09/25/2026 21:27:32,System.Runtime,Allocation Rate (B / 2 sec),Rate,1192464
09/25/2026 21:27:32,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:32,System.Runtime,GC Fragmentation (%),Metric,10.034012549051747
09/25/2026 21:27:32,System.Runtime,GC Committed Bytes (MB),Metric,92.966912
09/25/2026 21:27:32,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:32,System.Runtime,% Time in GC since last GC (%),Metric,2
09/25/2026 21:27:32,System.Runtime,Time paused by GC (ms / 2 sec),Rate,13.947000000000003
09/25/2026 21:27:32,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:32,System.Runtime,Gen 1 Size (B),Metric,4396696
09/25/2026 21:27:32,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:32,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:32,System.Runtime,Number of Assemblies Loaded,Metric,135
09/25/2026 21:27:32,System.Runtime,IL Bytes Jitted (B),Metric,2534596
09/25/2026 21:27:32,System.Runtime,Number of Methods Jitted,Metric,27123
09/25/2026 21:27:32,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,19.792199999999866
09/25/2026 21:27:34,System.Runtime,CPU Usage (%),Metric,12.810707456978967
09/25/2026 21:27:34,System.Runtime,Working Set (MB),Metric,501.88288
09/25/2026 21:27:34,System.Runtime,GC Heap Size (MB),Metric,81.547152
09/25/2026 21:27:34,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:27:34,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:34,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:34,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:34,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:34,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,295
09/25/2026 21:27:34,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:34,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,424
09/25/2026 21:27:34,System.Runtime,Allocation Rate (B / 2 sec),Rate,7781176
09/25/2026 21:27:34,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:27:34,System.Runtime,GC Fragmentation (%),Metric,9.859312057238045
09/25/2026 21:27:34,System.Runtime,GC Committed Bytes (MB),Metric,96.047104
09/25/2026 21:27:34,System.Runtime,Exception Count (Count / 2 sec),Rate,20
09/25/2026 21:27:34,System.Runtime,% Time in GC since last GC (%),Metric,7
09/25/2026 21:27:34,System.Runtime,Time paused by GC (ms / 2 sec),Rate,16.627000000000066
09/25/2026 21:27:34,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:34,System.Runtime,Gen 1 Size (B),Metric,6309344
09/25/2026 21:27:34,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:34,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:34,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:34,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:34,System.Runtime,IL Bytes Jitted (B),Metric,2571167
09/25/2026 21:27:34,System.Runtime,Number of Methods Jitted,Metric,27475
09/25/2026 21:27:34,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,285.4349000000002
09/25/2026 21:27:36,System.Runtime,CPU Usage (%),Metric,5.588822355289421
09/25/2026 21:27:36,System.Runtime,Working Set (MB),Metric,501.84192
09/25/2026 21:27:36,System.Runtime,GC Heap Size (MB),Metric,81.7938
09/25/2026 21:27:36,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:36,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:36,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:36,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:36,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:36,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,264
09/25/2026 21:27:36,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:36,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,388
09/25/2026 21:27:36,System.Runtime,Allocation Rate (B / 2 sec),Rate,245952
09/25/2026 21:27:36,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:27:36,System.Runtime,GC Fragmentation (%),Metric,9.859312057238045
09/25/2026 21:27:36,System.Runtime,GC Committed Bytes (MB),Metric,96.047104
09/25/2026 21:27:36,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:36,System.Runtime,% Time in GC since last GC (%),Metric,7
09/25/2026 21:27:36,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:27:36,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:36,System.Runtime,Gen 1 Size (B),Metric,6309344
09/25/2026 21:27:36,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:36,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:36,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:36,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:36,System.Runtime,IL Bytes Jitted (B),Metric,2571218
09/25/2026 21:27:36,System.Runtime,Number of Methods Jitted,Metric,27476
09/25/2026 21:27:36,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.8779999999987922
09/25/2026 21:27:38,System.Runtime,CPU Usage (%),Metric,4.4921875
09/25/2026 21:27:38,System.Runtime,Working Set (MB),Metric,501.792768
09/25/2026 21:27:38,System.Runtime,GC Heap Size (MB),Metric,82.073336
09/25/2026 21:27:38,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:38,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:38,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:38,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:38,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:27:38,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,285
09/25/2026 21:27:38,System.Runtime,ThreadPool Queue Length,Metric,1
09/25/2026 21:27:38,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,407
09/25/2026 21:27:38,System.Runtime,Allocation Rate (B / 2 sec),Rate,278768
09/25/2026 21:27:38,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:27:38,System.Runtime,GC Fragmentation (%),Metric,9.859312057238045
09/25/2026 21:27:38,System.Runtime,GC Committed Bytes (MB),Metric,96.047104
09/25/2026 21:27:38,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:38,System.Runtime,% Time in GC since last GC (%),Metric,7
09/25/2026 21:27:38,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:27:38,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:38,System.Runtime,Gen 1 Size (B),Metric,6309344
09/25/2026 21:27:38,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:38,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:38,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:38,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:38,System.Runtime,IL Bytes Jitted (B),Metric,2571381
09/25/2026 21:27:38,System.Runtime,Number of Methods Jitted,Metric,27478
09/25/2026 21:27:38,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.8391000000010536
09/25/2026 21:27:40,System.Runtime,CPU Usage (%),Metric,5.46875
09/25/2026 21:27:40,System.Runtime,Working Set (MB),Metric,483.10272
09/25/2026 21:27:40,System.Runtime,GC Heap Size (MB),Metric,82.361072
09/25/2026 21:27:40,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:40,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:40,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:40,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:40,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:27:40,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,303
09/25/2026 21:27:40,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:40,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,406
09/25/2026 21:27:40,System.Runtime,Allocation Rate (B / 2 sec),Rate,286944
09/25/2026 21:27:40,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:27:40,System.Runtime,GC Fragmentation (%),Metric,9.859312057238045
09/25/2026 21:27:40,System.Runtime,GC Committed Bytes (MB),Metric,96.047104
09/25/2026 21:27:40,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:40,System.Runtime,% Time in GC since last GC (%),Metric,7
09/25/2026 21:27:40,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:27:40,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:40,System.Runtime,Gen 1 Size (B),Metric,6309344
09/25/2026 21:27:40,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:40,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:40,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:40,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:40,System.Runtime,IL Bytes Jitted (B),Metric,2573005
09/25/2026 21:27:40,System.Runtime,Number of Methods Jitted,Metric,27482
09/25/2026 21:27:40,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,7.765599999998813
09/25/2026 21:27:42,System.Runtime,CPU Usage (%),Metric,5.6640625
09/25/2026 21:27:42,System.Runtime,Working Set (MB),Metric,482.844672
09/25/2026 21:27:42,System.Runtime,GC Heap Size (MB),Metric,82.640688
09/25/2026 21:27:42,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:42,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:42,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:42,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:42,System.Runtime,ThreadPool Thread Count,Metric,4
09/25/2026 21:27:42,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,284
09/25/2026 21:27:42,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:42,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,407
09/25/2026 21:27:42,System.Runtime,Allocation Rate (B / 2 sec),Rate,286992
09/25/2026 21:27:42,System.Runtime,Number of Active Timers,Metric,15
09/25/2026 21:27:42,System.Runtime,GC Fragmentation (%),Metric,9.859312057238045
09/25/2026 21:27:42,System.Runtime,GC Committed Bytes (MB),Metric,96.047104
09/25/2026 21:27:42,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:42,System.Runtime,% Time in GC since last GC (%),Metric,7
09/25/2026 21:27:42,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:27:42,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:42,System.Runtime,Gen 1 Size (B),Metric,6309344
09/25/2026 21:27:42,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:42,System.Runtime,LOH Size (B),Metric,41653824
09/25/2026 21:27:42,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:42,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:42,System.Runtime,IL Bytes Jitted (B),Metric,2573053
09/25/2026 21:27:42,System.Runtime,Number of Methods Jitted,Metric,27483
09/25/2026 21:27:42,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,0.18250000000080036
09/25/2026 21:27:44,System.Runtime,CPU Usage (%),Metric,20.5078125
09/25/2026 21:27:44,System.Runtime,Working Set (MB),Metric,565.61664
09/25/2026 21:27:44,System.Runtime,GC Heap Size (MB),Metric,85.941216
09/25/2026 21:27:44,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,3
09/25/2026 21:27:44,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:44,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:44,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:44,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:44,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,189
09/25/2026 21:27:44,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:44,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,425
09/25/2026 21:27:44,System.Runtime,Allocation Rate (B / 2 sec),Rate,17307416
09/25/2026 21:27:44,System.Runtime,Number of Active Timers,Metric,17
09/25/2026 21:27:44,System.Runtime,GC Fragmentation (%),Metric,6.989681926435758
09/25/2026 21:27:44,System.Runtime,GC Committed Bytes (MB),Metric,98.762752
09/25/2026 21:27:44,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:27:44,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:27:44,System.Runtime,Time paused by GC (ms / 2 sec),Rate,48.80799999999999
09/25/2026 21:27:44,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:44,System.Runtime,Gen 1 Size (B),Metric,3920128
09/25/2026 21:27:44,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:44,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:44,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:44,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:44,System.Runtime,IL Bytes Jitted (B),Metric,2625178
09/25/2026 21:27:44,System.Runtime,Number of Methods Jitted,Metric,28116
09/25/2026 21:27:44,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,488.7423999999992
09/25/2026 21:27:46,System.Runtime,CPU Usage (%),Metric,7.03125
09/25/2026 21:27:46,System.Runtime,Working Set (MB),Metric,568.50432
09/25/2026 21:27:46,System.Runtime,GC Heap Size (MB),Metric,87.454368
09/25/2026 21:27:46,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:46,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:46,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:46,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:46,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:46,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,130
09/25/2026 21:27:46,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:46,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,423
09/25/2026 21:27:46,System.Runtime,Allocation Rate (B / 2 sec),Rate,1500720
09/25/2026 21:27:46,System.Runtime,Number of Active Timers,Metric,18
09/25/2026 21:27:46,System.Runtime,GC Fragmentation (%),Metric,6.989681926435758
09/25/2026 21:27:46,System.Runtime,GC Committed Bytes (MB),Metric,98.762752
09/25/2026 21:27:46,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:46,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:27:46,System.Runtime,Time paused by GC (ms / 2 sec),Rate,0
09/25/2026 21:27:46,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:46,System.Runtime,Gen 1 Size (B),Metric,3920128
09/25/2026 21:27:46,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:46,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:46,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:46,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:46,System.Runtime,IL Bytes Jitted (B),Metric,2635082
09/25/2026 21:27:46,System.Runtime,Number of Methods Jitted,Metric,28149
09/25/2026 21:27:46,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,67.31540000000132
09/25/2026 21:27:48,System.Runtime,CPU Usage (%),Metric,8.3984375
09/25/2026 21:27:48,System.Runtime,Working Set (MB),Metric,569.069568
09/25/2026 21:27:48,System.Runtime,GC Heap Size (MB),Metric,84.893288
09/25/2026 21:27:48,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:27:48,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:48,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:48,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:48,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:48,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,135
09/25/2026 21:27:48,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:48,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,426
09/25/2026 21:27:48,System.Runtime,Allocation Rate (B / 2 sec),Rate,8408184
09/25/2026 21:27:48,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:48,System.Runtime,GC Fragmentation (%),Metric,3.2962828919734197
09/25/2026 21:27:48,System.Runtime,GC Committed Bytes (MB),Metric,98.762752
09/25/2026 21:27:48,System.Runtime,Exception Count (Count / 2 sec),Rate,9
09/25/2026 21:27:48,System.Runtime,% Time in GC since last GC (%),Metric,6
09/25/2026 21:27:48,System.Runtime,Time paused by GC (ms / 2 sec),Rate,39.85699999999997
09/25/2026 21:27:48,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:48,System.Runtime,Gen 1 Size (B),Metric,2116992
09/25/2026 21:27:48,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:48,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:48,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:48,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:48,System.Runtime,IL Bytes Jitted (B),Metric,2639676
09/25/2026 21:27:48,System.Runtime,Number of Methods Jitted,Metric,28201
09/25/2026 21:27:48,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,31.333999999998923
09/25/2026 21:27:50,System.Runtime,CPU Usage (%),Metric,6.640625
09/25/2026 21:27:50,System.Runtime,Working Set (MB),Metric,564.1216
09/25/2026 21:27:50,System.Runtime,GC Heap Size (MB),Metric,89.44556
09/25/2026 21:27:50,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:50,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:50,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:50,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:50,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:50,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,123
09/25/2026 21:27:50,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:50,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,429
09/25/2026 21:27:50,System.Runtime,Allocation Rate (B / 2 sec),Rate,6667168
09/25/2026 21:27:50,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:50,System.Runtime,GC Fragmentation (%),Metric,3.1408034664227253
09/25/2026 21:27:50,System.Runtime,GC Committed Bytes (MB),Metric,98.762752
09/25/2026 21:27:50,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:27:50,System.Runtime,% Time in GC since last GC (%),Metric,0
09/25/2026 21:27:50,System.Runtime,Time paused by GC (ms / 2 sec),Rate,5.874000000000024
09/25/2026 21:27:50,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:50,System.Runtime,Gen 1 Size (B),Metric,3093152
09/25/2026 21:27:50,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:50,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:50,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:50,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:50,System.Runtime,IL Bytes Jitted (B),Metric,2648815
09/25/2026 21:27:50,System.Runtime,Number of Methods Jitted,Metric,28252
09/25/2026 21:27:50,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,53.84259999999995
09/25/2026 21:27:52,System.Runtime,CPU Usage (%),Metric,5.078125
09/25/2026 21:27:52,System.Runtime,Working Set (MB),Metric,564.576256
09/25/2026 21:27:52,System.Runtime,GC Heap Size (MB),Metric,86.40684
09/25/2026 21:27:52,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:52,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:52,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:52,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:52,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:52,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,117
09/25/2026 21:27:52,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:52,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,416
09/25/2026 21:27:52,System.Runtime,Allocation Rate (B / 2 sec),Rate,1239928
09/25/2026 21:27:52,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:52,System.Runtime,GC Fragmentation (%),Metric,3.1151573985293046
09/25/2026 21:27:52,System.Runtime,GC Committed Bytes (MB),Metric,98.762752
09/25/2026 21:27:52,System.Runtime,Exception Count (Count / 2 sec),Rate,0
09/25/2026 21:27:52,System.Runtime,% Time in GC since last GC (%),Metric,1
09/25/2026 21:27:52,System.Runtime,Time paused by GC (ms / 2 sec),Rate,14.256999999999948
09/25/2026 21:27:52,System.Runtime,Gen 0 Size (B),Metric,0
09/25/2026 21:27:52,System.Runtime,Gen 1 Size (B),Metric,5080280
09/25/2026 21:27:52,System.Runtime,Gen 2 Size (B),Metric,39131648
09/25/2026 21:27:52,System.Runtime,LOH Size (B),Metric,43253880
09/25/2026 21:27:52,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,1108336
09/25/2026 21:27:52,System.Runtime,Number of Assemblies Loaded,Metric,136
09/25/2026 21:27:52,System.Runtime,IL Bytes Jitted (B),Metric,2648930
09/25/2026 21:27:52,System.Runtime,Number of Methods Jitted,Metric,28255
09/25/2026 21:27:52,System.Runtime,Time spent in JIT (ms / 2 sec),Rate,2.586199999999735
09/25/2026 21:27:54,System.Runtime,CPU Usage (%),Metric,8.203125
09/25/2026 21:27:54,System.Runtime,Working Set (MB),Metric,565.747712
09/25/2026 21:27:54,System.Runtime,GC Heap Size (MB),Metric,86.30628
09/25/2026 21:27:54,System.Runtime,Gen 0 GC Count (Count / 2 sec),Rate,2
09/25/2026 21:27:54,System.Runtime,Gen 1 GC Count (Count / 2 sec),Rate,1
09/25/2026 21:27:54,System.Runtime,Gen 2 GC Count (Count / 2 sec),Rate,0
09/25/2026 21:27:54,System.Runtime,Gen 0 GC Budget (MB),Metric,6
09/25/2026 21:27:54,System.Runtime,ThreadPool Thread Count,Metric,5
09/25/2026 21:27:54,System.Runtime,Monitor Lock Contention Count (Count / 2 sec),Rate,130
09/25/2026 21:27:54,System.Runtime,ThreadPool Queue Length,Metric,0
09/25/2026 21:27:54,System.Runtime,ThreadPool Completed Work Item Count (Count / 2 sec),Rate,424
09/25/2026 21:27:54,System.Runtime,Allocation Rate (B / 2 sec),Rate,7328760
09/25/2026 21:27:54,System.Runtime,Number of Active Timers,Metric,16
09/25/2026 21:27:54,System.Runtime,GC Fragmentation (%),Metric,1.864283034597177
09/25/2026 21:27:54,System.Runtime,GC Committed Bytes (MB),Metric,100.007936
09/25/2026 21:27:54,System.Runtime,Exception Count (Count / 2 sec),Rate,8
09/25/2026 21:27:54,System.Runtime,% Time in GC since last GC (%),Metric,2
